name,ID,father,mother,spouse,lover,issue,allegiance,affiliated
Isembard Arryn,Isembard_Arryn,,,,,,House_Arryn_of_Gulltown,Aegon_III_Targaryen;Jeyne_Arryn;Joffrey_Arryn;Arnold_Arryn;Corwyn_Corbray;Alyn_Velaryon;Benjicot_Blackwood;Torrhen_Manderly;Lord_Arryn_(father_of_Jeyne);Eldric_Arryn;Tyland_Lannister;Ambrose_Butterwell;Ronnel_Arryn_(king);Hubert_Arryn;Darnold_Arryn;Rodrik_Arryn;Donnel_Arryn;Jasper_Arryn;Jon_Arryn;Robert_Arryn;Jonos_Arryn;Sharra_Arryn;Yorbert_Royce;Petyr_Baelish;Crispian_Celtigar;Alton_Butterwell;Edwell_Celtigar;Rego_Draz;Martyn_Tyrell;Lyman_Beesbury;Daemon_Targaryen;Ronnel_Penrose;Qarlton_Chelsted;Tyrion_Lannister;Gyles_Rosby;Harys_Swyft;Bartimos_Celtigar;Aegon_IV_Targaryen;Daeron_II_Targaryen;Corlys_Velaryon;Roland_Westerling;Royce_Caron;Manfryd_Mooton;Munkun;Unwin_Peake;Thaddeus_Rowan;Willam_Stackspear;Marq_Merryweather;Lorent_Grandison;Cregan_Stark;Marston_Waters;Viserys_II_Targaryen;Willis_Fell;Robin_Massey;Raynard_Ruskyn;Alford;Gedmund_Peake;Leowyn_Corbray
Ithoke,Ithoke,,,,,,House_of_Loraq,Barsena_Blackhair;Camarron_of_the_Count;Goghor_the_Giant;Khrazz;Spotted_Cat;Belaquo_Bonebreaker;Hizdahr_zo_Loraq;Daenerys_Targaryen
Izembaro,Izembaro,,,,,,The_Gate,Arya_Stark;Phario_Forel
Jacaerys Velaryon,Jacaerys_Velaryon,,Rhaenyra_Targaryen,Sara_Snow,,,House_Velaryon;House_Targaryen;Blacks,Jace_(Night's_Watch);Laenor_Velaryon;Harwin_Strong;Rhaenyra_Targaryen;Sara_Snow;Lucerys_Velaryon;Joffrey_Velaryon;Viserys_I_Targaryen;Joffrey_Lonmouth;Corlys_Velaryon;Daeron_Targaryen_(son_of_Viserys_I);Alicent_Hightower;Eustace_(Dance_of_the_Dragons);Aegon_II_Targaryen;Aemond_Targaryen;Daemon_Targaryen;Laena_Velaryon;Baela_Targaryen;Aegon_III_Targaryen;Viserys_II_Targaryen;Vaemond_Velaryon;Daemion_Velaryon;Daeron_Velaryon;Helaena_Targaryen;Criston_Cole;Jeyne_Arryn;Mushroom;Munkun;Cregan_Stark;Gyldayn;Rickon_Stark_(son_of_Cregan);Arryk_Cargyll;Jaehaerys_Targaryen_(son_of_Aegon_II);Erryk_Cargyll;Rhaenys_Targaryen_(daughter_of_Aemon);Addam_Velaryon;Alyn_Velaryon;Jaehaerys_I_Targaryen;Alysanne_Targaryen;Jocelyn_Baratheon;Aemon_Targaryen_(son_of_Jaehaerys_I);Daella_Targaryen_(daughter_of_Jaehaerys_I);Rodrik_Arryn;Alyssa_Targaryen;Aemma_Arryn;Rhea_Royce;Aegon_Targaryen_(son_of_Baelon);Baelon_Targaryen_(son_of_Viserys_I);Rhaena_Targaryen_(daughter_of_Daemon);Visenya_Targaryen_(daughter_of_Daemon);Jaehaera_Targaryen;Maelor_Targaryen
Jace (Night's Watch),Jace_(Night's_Watch),,,,,,Night's_Watch,Conwy;Arron;Emrick;Jon_Snow
Jacelyn Bywater,Jacelyn_Bywater,,,,,,House_Bywater;City_Watch_of_King's_Landing;Tyrion_Lannister,Tyrion_Lannister;Varys;Janos_Slynt;Robert_I_Baratheon;Allar_Deem;Cleos_Frey;Robb_Stark;Pycelle;Cersei_Lannister;Myrcella_Baratheon;Tyrek_Lannister;Tommen_Baratheon;Gyles_Rosby;Boros_Blount;Bronn;Joffrey_Baratheon;Jaime_Lannister;Addam_Marbrand;Qarl_Corbray;Robert_Redwyne;Daemon_Targaryen;Luthor_Largent;Perkin_the_Flea;Lucas_Leygood;Adrian_Thorne;Manly_Stokeworth;Osfryd_Kettleblack;Humfrey_Waters
Black Jack Bulwer,Black_Jack_Bulwer,,,,,,House_Bulwer;Night's_Watch,Samwell_Tarly;Aemon_Targaryen_(son_of_Maekar_I);Gilly;Jon_Snow;Garth_Greyfeather;Hairy_Hal;Melisandre;Weeper;Benjen_Stark
Ginger Jack,Ginger_Jack,,,,,,Windblown,Tattered_Prince;Daenerys_Targaryen
Nine-Finger Jack,Nine-Finger_Jack,,,,,,,
Jack Crabb,Jack_Crabb,,,,,,House_Crabb;Night's_Watch,Jon_Snow;Janos_Slynt
Jack-Be-Lucky,Jack-Be-Lucky,,,,,,Brotherhood_without_banners,Clement_Piper;Wat_(Night's_Watch);Beric_Dondarrion;Eddard_Stark;Gregor_Clegane;Arya_Stark;Robert_I_Baratheon;Lady_of_the_Leaves;Lennocks;Lister;Bella;Utt;Anguy;Gendry;Merrett_Frey;Lem;Tom_of_Sevenstreams;Robb_Stark;Catelyn_Stark;Hyle_Hunt;Podrick_Payne;Randyll_Tarly;Sandor_Clegane;Jeyne_Heddle;Brienne_Tarth;Jaime_Lannister
Jack Bulwer,Jack_Bulwer,,,,,,House_Bulwer;Night's_Watch,Samwell_Tarly;Aemon_Targaryen_(son_of_Maekar_I);Gilly;Jon_Snow;Garth_Greyfeather;Hairy_Hal;Melisandre;Weeper;Benjen_Stark
Jack Musgood,Jack_Musgood,,,,,,House_Musgood;Night's_Watch,Raymun_Redbeard;Willam_Stark;Artos_Stark;Lothor_Burley;Brynden_Rivers;Night's_King;Rodrik_Flint;Lord_Commander_Crowl;Osric_Stark;Runcel_Hightower;Marq_Rankenfell;Tristan_Mudd;Robin_Hill;Orbert_Caswell;Lord_Commander_Hoare;Lord_Commander_Qorgyle;Jeor_Mormont;Jon_Snow
Jacks,Jacks,,,,,,House_Stark,Eddard_Stark;Varly;Tobho_Mott;Gendry;Robert_I_Baratheon;Cleos_Frey;Tyrion_Lannister;Hallis_Mollen;Catelyn_Stark;Victarion_Greyjoy;Theon_Greyjoy;Quent;Shadd;Barbrey_Dustin
Jade Emperor,Jade_Emperor,,,,,,,Pearl_Emperor;Tourmaline_Emperor;God-on-Earth;Onyx_Emperor;Topaz_Emperor;Opal_Emperor;Amethyst_Empress;Bloodstone_Emperor
Jaehaera Targaryen,Jaehaera_Targaryen,Aegon_II_Targaryen,Helaena_Targaryen,Aegon_III_Targaryen,,,House_Targaryen;Greens,Aegon_II_Targaryen;Helaena_Targaryen;Aegon_III_Targaryen;Jaehaerys_Targaryen_(son_of_Aegon_II);Maelor_Targaryen;Alicent_Hightower;Viserys_I_Targaryen;Jaehaerys_I_Targaryen;Rhaenyra_Targaryen;Aemond_Targaryen;Lucerys_Velaryon;Daemon_Targaryen;Blood_(the_butcher);Cheese_(the_rat-catcher);Larys_Strong;Willis_Fell;Rickard_Thorne;Unwin_Peake;Myrielle_Peake;Mervyn_Flowers;Tessario;Munkun;Alysanne_Targaryen;Jocelyn_Baratheon;Aemon_Targaryen_(son_of_Jaehaerys_I);Daella_Targaryen_(daughter_of_Jaehaerys_I);Rodrik_Arryn;Alyssa_Targaryen;Corlys_Velaryon;Rhaenys_Targaryen_(daughter_of_Aemon);Aemma_Arryn;Rhea_Royce;Aegon_Targaryen_(son_of_Baelon);Laena_Velaryon;Laenor_Velaryon;Baelon_Targaryen_(son_of_Viserys_I);Daeron_Targaryen_(son_of_Viserys_I);Baela_Targaryen;Rhaena_Targaryen_(daughter_of_Daemon);Jacaerys_Velaryon;Joffrey_Velaryon;Viserys_II_Targaryen;Visenya_Targaryen_(daughter_of_Daemon);Daenaera_Velaryon;Visenya_Targaryen;Rhaenys_Targaryen;Alyssa_Velaryon;Ceryse_Hightower;Alys_Harroway;Elinor_Costayne;Rhaena_Targaryen_(daughter_of_Aenys_I);Jeyne_Westerling_(wife_of_Maegor_I);Daena_Targaryen;Naerys_Targaryen;Myriah_Martell;Aelinor_Penrose;Betha_Blackwood;Shaera_Targaryen;Rhaella_Targaryen;Rohanne_of_Tyrosh;Drogo;Hizdahr_zo_Loraq;Cersei_Lannister;Margaery_Tyrell;Selyse_Florent;Alannys_Harlaw;Jeyne_Westerling
Jaehaerys I Targaryen,Jaehaerys_I_Targaryen,Aenys_I_Targaryen,Alyssa_Velaryon,,,Aegon_Targaryen_(son_of_Jaehaerys_I);Daenerys_Targaryen_(daughter_of_Jaehaerys_I);Aemon_Targaryen_(son_of_Jaehaerys_I);Alyssa_Targaryen;Maegelle_Targaryen;Vaegon_Targaryen;Daella_Targaryen_(daughter_of_Jaehaerys_I);Saera_Targaryen;Viserra_Targaryen;Gaemon_Targaryen_(son_of_Jaehaerys_I);Valerion_Targaryen;Gael_Targaryen,,Maegor_I_Targaryen;Aerea_Targaryen;Aegon_Targaryen_(son_of_Jaehaerys_I);Daenerys_Targaryen_(daughter_of_Jaehaerys_I);Aemon_Targaryen_(son_of_Jaehaerys_I);Viserys_I_Targaryen;Alysanne_Targaryen;Alyssa_Targaryen;Maegelle_Targaryen;Vaegon_Targaryen;Daella_Targaryen_(daughter_of_Jaehaerys_I);Saera_Targaryen;Viserra_Targaryen;Gaemon_Targaryen_(son_of_Jaehaerys_I);Valerion_Targaryen;Gael_Targaryen;Aenys_I_Targaryen;Alyssa_Velaryon;Benifer;Gyldayn;Elyas_Scales;Aegon_Targaryen_(son_of_Aenys_I);Viserys_Targaryen_(son_of_Aenys_I);Rhaena_Targaryen_(daughter_of_Aenys_I);Vaella_Targaryen_(daughter_of_Aenys_I);Aegon_I_Targaryen;Aethan_Velaryon;Visenya_Targaryen;Tyanna_of_the_Tower;Rogar_Baratheon;Olyver_Bracken;Raymund_Mallery;Maladon_Moore;Harrold_Langward;Gyles_Morrigen;High_Lickspittle;Moon_(septon);Lucinda_Broome;Joffrey_Doggett;Barth;Orryn_Baratheon;Oswyck;Mattheus;Merrell_Bullock;Alyn_Bullock;Howard_Bullock;Coryanne_Wylde;Edwell_Celtigar;Rego_Draz;Rhaella_Targaryen;Elissa_Farman;Donnel_Hightower;Androw_Farman;Daemon_Velaryon_(son_of_Aethan);Lianna_Velaryon;Myles_Smallwood;Albin_Massey;Lucamore_Strong;Alaric_Stark;Walton_Stark_(son_of_Brandon);Qarl_Corbray;Vulture_King_(Jaehaerys_I);Gaemon_Targaryen_(son_of_Aenar);Jocelyn_Baratheon;Rhaenys_Targaryen_(daughter_of_Aemon);Daemon_Targaryen;Rodrik_Arryn;Morion_Martell;Aemma_Arryn;Aegon_Targaryen_(son_of_Baelon);Braxton_Beesbury;Theomore_Manderly;Corlys_Velaryon;Laena_Velaryon;Laenor_Velaryon;Boremund_Baratheon;Ryam_Redwyne;Clement_Crabb;Alicent_Hightower;Otto_Hightower;Mushroom;Aegon_II_Targaryen;Rhaenyra_Targaryen;Steffon_Darklyn;Elysar;Allar;Runciter;Manfryd_Redwyne;Prentys_Tully;Martyn_Tyrell;Florence_Fossoway;Lyman_Beesbury;Pylos;Davos_Seaworth;Baelor_Targaryen_(son_of_Daeron_II);Jon_Snow;Samwell_Tarly;Cersei_Lannister;Rhaegar_Targaryen;Jaime_Lannister;Tommen_Baratheon;High_Sparrow;Genna_Lannister;Roose_Bolton;Theon_Greyjoy;Yandel;Rhaenys_Targaryen;Umbert;Valaena_Velaryon;Aerion_Targaryen_(son_of_Daemion);Orys_Baratheon;Argella_Durrandon;Ceryse_Hightower;Elinor_Costayne;Alys_Harroway;Jeyne_Westerling_(wife_of_Maegor_I);Rhaella_Targaryen_(daughter_of_Aegon);Rhea_Royce;Baelon_Targaryen_(son_of_Viserys_I);Helaena_Targaryen;Aemond_Targaryen;Daeron_Targaryen_(son_of_Viserys_I);Baela_Targaryen;Rhaena_Targaryen_(daughter_of_Daemon);Aegon_III_Targaryen;Daeron_I_Targaryen;Baelor_I_Targaryen;Viserys_II_Targaryen;Aegon_IV_Targaryen;Daeron_II_Targaryen;Aerys_I_Targaryen;Maekar_I_Targaryen;Aegon_V_Targaryen;Jaehaerys_II_Targaryen;Aerys_II_Targaryen;Joffrey_Baratheon;Vaella_Targaryen_(daughter_of_Daeron);Maegor_Targaryen_(son_of_Aerion);Aemon_Targaryen_(son_of_Maekar_I);Viserys_Targaryen;Daenerys_Targaryen;Renly_Baratheon;Stannis_Baratheon;Gaemon_Palehair;Trystane_Truefyre;Hugh_Hammer;Daemon_I_Blackfyre;Daemon_II_Blackfyre;Daemon_III_Blackfyre;Aenys_Blackfyre;Lyonel_Baratheon;Qhorin_Volmark;Lodos;Lodos_the_Twice-Drowned;Balon_Greyjoy;Euron_Greyjoy;Robb_Stark;Jonos_Arryn;Harren_the_Red;Marla_Sunderland
Jaehaerys Targaryen,Jaehaerys_Targaryen_(son_of_Aegon_II),Aegon_II_Targaryen,Helaena_Targaryen,,,,House_Targaryen;Greens,Aegon_II_Targaryen;Helaena_Targaryen;Jaehaera_Targaryen;Maelor_Targaryen;Viserys_I_Targaryen;Alicent_Hightower;Jaehaerys_I_Targaryen;Rhaenyra_Targaryen;Aemond_Targaryen;Lucerys_Velaryon;Daemon_Targaryen;Blood_(the_butcher);Cheese_(the_rat-catcher);Alysanne_Targaryen;Jocelyn_Baratheon;Aemon_Targaryen_(son_of_Jaehaerys_I);Daella_Targaryen_(daughter_of_Jaehaerys_I);Rodrik_Arryn;Alyssa_Targaryen;Corlys_Velaryon;Rhaenys_Targaryen_(daughter_of_Aemon);Aemma_Arryn;Rhea_Royce;Aegon_Targaryen_(son_of_Baelon);Laena_Velaryon;Laenor_Velaryon;Baelon_Targaryen_(son_of_Viserys_I);Daeron_Targaryen_(son_of_Viserys_I);Baela_Targaryen;Rhaena_Targaryen_(daughter_of_Daemon);Jacaerys_Velaryon;Joffrey_Velaryon;Viserys_II_Targaryen;Visenya_Targaryen_(daughter_of_Daemon);Aegon_III_Targaryen
Jaehaerys II Targaryen,Jaehaerys_II_Targaryen,Aegon_V_Targaryen,Betha_Blackwood,,,Aerys_II_Targaryen;Rhaella_Targaryen,,Aegon_V_Targaryen;Aerys_II_Targaryen;Shaera_Targaryen;Rhaella_Targaryen;Betha_Blackwood;Rhaegar_Targaryen;Viserys_Targaryen;Daenerys_Targaryen;Maekar_I_Targaryen;Celia_Tully;Luthor_Tyrell;Duncan_Targaryen;Lyonel_Baratheon;Jenny_of_Oldstones;Daeron_Targaryen_(son_of_Aegon_V);Ghost_of_High_Heart;Dalbridge;Ormund_Baratheon;Barristan_Selmy;Groleo;Hizdahr_zo_Loraq;Bloodbeard;Rhaelle_Targaryen;Elia_Martell;Shaena_Targaryen;Jaehaerys_Targaryen_(son_of_Aerys_II);Drogo;Rhaenys_Targaryen_(daughter_of_Rhaegar);Aegon_Targaryen_(son_of_Rhaegar);Daeron_Targaryen_(son_of_Aerys_II);Aegon_Targaryen_(son_of_Aerys_II);Rhaego;Aegon_I_Targaryen;Aenys_I_Targaryen;Maegor_I_Targaryen;Jaehaerys_I_Targaryen;Viserys_I_Targaryen;Aegon_II_Targaryen;Aegon_III_Targaryen;Daeron_I_Targaryen;Baelor_I_Targaryen;Viserys_II_Targaryen;Aegon_IV_Targaryen;Daeron_II_Targaryen;Aerys_I_Targaryen;Joffrey_Baratheon;Tommen_Baratheon;Aegon_Targaryen_(son_of_Aenys_I);Rhaenyra_Targaryen;Aemond_Targaryen;Vaella_Targaryen_(daughter_of_Daeron);Maegor_Targaryen_(son_of_Aerion);Aemon_Targaryen_(son_of_Maekar_I);Renly_Baratheon;Stannis_Baratheon;Gaemon_Palehair;Trystane_Truefyre;Hugh_Hammer;Daemon_I_Blackfyre;Daemon_II_Blackfyre;Daemon_III_Blackfyre;Aenys_Blackfyre;Qhorin_Volmark;Lodos;Lodos_the_Twice-Drowned;Balon_Greyjoy;Euron_Greyjoy;Robb_Stark;Jonos_Arryn;Harren_the_Red;Marla_Sunderland
Jaehaerys Targaryen,Jaehaerys_Targaryen_(son_of_Aerys_II),Aerys_II_Targaryen,Rhaella_Targaryen,,,,House_Targaryen,Aerys_II_Targaryen;Rhaella_Targaryen;Rhaegar_Targaryen;Aerys_II_Targaryen's_last_mistress;High_Septon_(Aerys_II);Aegon_V_Targaryen;Betha_Blackwood;Duncan_Targaryen;Jenny_of_Oldstones;Jaehaerys_II_Targaryen;Shaera_Targaryen;Daeron_Targaryen_(son_of_Aegon_V);Rhaelle_Targaryen;Ormund_Baratheon;Elia_Martell;Shaena_Targaryen;Drogo;Daenerys_Targaryen;Hizdahr_zo_Loraq;Rhaenys_Targaryen_(daughter_of_Rhaegar);Aegon_Targaryen_(son_of_Rhaegar);Daeron_Targaryen_(son_of_Aerys_II);Aegon_Targaryen_(son_of_Aerys_II);Viserys_Targaryen;Rhaego
Jaenara Belaerys,Jaenara_Belaerys,,,,,,Belaerys_family,
Jafer Flowers,Jafer_Flowers,,,,,,Night's_Watch;Others,Benjen_Stark;Waymar_Royce;Jon_Snow;Aemon_Targaryen_(son_of_Maekar_I);Bass;Othor;Dywen;Jaremy_Rykker;Jeor_Mormont;Alliser_Thorne;Tyrion_Lannister;Petyr_Baelish
Jaggot,Jaggot,,,,,,Stone_Crows,Tyrion_Lannister;Bronn
Jaime Corbray,Jaime_Corbray,,,,,,House_Corbray,Robar_II_Royce;Qyle_Corbray
Jaime Frey,Jaime_Frey,Raymund_Frey,Beony_Beesbury,,,,House_Frey,Raymund_Frey;Beony_Beesbury;Tywin_Frey_(son_of_Raymund);Walder_Frey;Amarei_Crakehall;Hosteen_Frey;Bellena_Hawick;Lucias_Vypren;Lythene_Frey;Symond_Frey;Betharios_of_Braavos;Arwood_Frey;Ryella_Royce;Damon_Vypren;Elyana_Vypren;Jon_Wylde;Alesander_Frey;Alyx_Frey;Bradamar_Frey;Ryella_Frey;Androw_Frey;Alyn_Frey;Hostella_Frey;Rickard_Wylde;Danwell_Frey;Wynafrei_Whent;Merrett_Frey;Mariya_Darry;Pate_of_the_Blue_Fork;Amerei_Frey;Lancel_Lannister;Walda_Frey_(daughter_of_Merrett);Roose_Bolton;Marissa_Frey;Walder_Frey_(son_of_Merrett);Geremy_Frey;Carolei_Waynwood;Sandor_Frey;Cynthea_Frey;Robert_Frey_(son_of_Raymund);Malwyn_Frey;Sarra_Frey;Serra_Frey;Cersei_Frey
Jaime Lannister,Jaime_Lannister,Tywin_Lannister,Joanna_Lannister,,Cersei_Lannister,Joffrey_Baratheon;Myrcella_Baratheon;Tommen_Baratheon,House_Lannister;Kingsguard,Tywin_Lannister;Joanna_Lannister;Cersei_Lannister;Joffrey_Baratheon;Myrcella_Baratheon;Tommen_Baratheon;Aerys_II_Targaryen;Jon_Snow;Bran_Stark;Catelyn_Stark;Tytos_Lannister;Tyrion_Lannister;Princess_of_Dorne_(mother_of_Doran);Elia_Martell;Oberyn_Martell;Viserys_Targaryen;Rhaegar_Targaryen;Sumner_Crakehall;Merrett_Frey;Hoster_Tully;Lysa_Arryn;Brynden_Tully;Addam_Marbrand;Damon_Marbrand;Smiling_Knight;Arthur_Dayne;Harlan_Grandison;Gerold_Hightower;Rhaella_Targaryen;Walter_Whent;Brandon_Stark;Rickard_Stark;Jon_Arryn;Eddard_Stark;Robert_I_Baratheon;Qarlton_Chelsted;Jon_Connington;Jonothor_Darry;Varys;Pycelle;Rossart;Elys_Westerling;Aegon_Targaryen_(son_of_Rhaegar);Belis;Garigus;Barristan_Selmy;Cassana_Estermont;Estermont_(cousin_of_Robert);Tysha;Jorah_Mormont;Robert_Arryn;Andar_Royce;Bryce_Caron;Sandor_Clegane;Catspaw;Edmure_Tully;Lord_Vance;Clement_Piper;Robb_Stark;Daryn_Hornwood;Eddard_Karstark;Torrhen_Karstark;Stevron_Frey;Lancel_Lannister;Sansa_Stark;Arya_Stark;Cleos_Frey;Vylarr;Poul_Pemford;Myles_(squire);Delp;Rickon_Stark;Zollo;Petyr_Baelish;Robin_Ryger;Husband;Vargo_Hoat;Roose_Bolton;Stannis_Baratheon;Rickard_Karstark;Steelshanks_Walton;Brienne_Tarth;Qyburn;Walder_Frey;Loras_Tyrell;Renly_Baratheon;Osmund_Kettleblack;Kevan_Lannister;Ilyn_Payne;Lewys_Piper;Garrett_Paege;Josmyn_Peckledon;Pia;Bonifer_Hasty;Wylis_Manderly;Ronnet_Connington;Amerei_Frey;Genna_Lannister;Daven_Lannister;Ryman_Frey;Emmon_Frey;Edwyn_Frey;Roslin_Frey;Tom_of_Sevenstreams;Forley_Prester;Vyman;High_Sparrow;Jonos_Bracken;Hildy;Tytos_Blackwood;Hoster_Blackwood;Kennos_of_Kayce;Meryn_Trant;Balon_Swann;Boros_Blount;Rodrik_Cassel;Theon_Greyjoy;Jeyne_Marbrand;Dorna_Swyft;Tygett_Lannister;Darlessa_Marbrand;Gerion_Lannister;Briony;Tyrek_Lannister;Ermesande_Hayford;Joy_Hill;Willem_Lannister;Martyn_Lannister;Janei_Lannister;Will;Daenerys_Targaryen;Cressen;Davos_Seaworth;Chett;Samwell_Tarly;Pate_(novice);Aeron_Greyjoy;Areo_Hotah;Asha_Greyjoy;Arys_Oakheart;Victarion_Greyjoy;Arianne_Martell;Varamyr;Quentyn_Martell;Melisandre;Oswell_Whent;Lewyn_Martell;Gwayne_Gaunt;Mandon_Moore;Preston_Greenfield;Corlys_Velaryon_(son_of_Daemon);Addison_Hill;Gyles_Morrigen;Ryam_Redwyne;Harrold_Westerling;Criston_Cole;Willis_Fell;Marston_Waters;Raynard_Ruskyn;Alyn_Connington;Demon_of_Darry;Robert_Flowers;Aemon_Targaryen_(son_of_Viserys_II);Duncan_the_Tall;Steffon_Darklyn;Lorent_Marbrand;Glendon_Goode;Robin_Massey;Aegon_III_Targaryen;Unwin_Peake;Mace_Tyrell;Janos_Slynt;Mathis_Rowan;Paxter_Redwyne;High_Septon_(Tyrion's);Doran_Martell;Harys_Swyft;Orton_Merryweather;Aurane_Waters;Randyll_Tarly;Gyles_Rosby;Nymeria_Sand
Jalabhar Xho,Jalabhar_Xho,,,,,,House_Xho,Cersei_Lannister;Quentyn_Martell;Robert_I_Baratheon;Thoros_of_Myr;Jeyne_Poole;Sansa_Stark;Balon_Swann;Anguy;Myrcella_Baratheon;Preston_Greenfield;Stannis_Baratheon;Arya_Stark;Tyrion_Lannister;Meredyth_Crane;Tywin_Lannister;Doran_Martell;Oberyn_Martell;Margaery_Tyrell;Megga_Tyrell;Alla_Tyrell;Elinor_Tyrell;Blue_Bard;Qyburn
Jammos Frey,Jammos_Frey,Walder_Frey,Alyssa_Blackwood,Sallei_Paege,,Walder_Frey_(son_of_Jammos);Dickon_Frey;Mathis_Frey,House_Frey,Walder_Frey;Alyssa_Blackwood;Sallei_Paege;Walder_Frey_(son_of_Jammos);Dickon_Frey;Mathis_Frey;Lothar_Frey;Leonella_Lefford;Whalen_Frey;Sylwa_Paege;Morya_Frey;Flement_Brax;Tyta_Frey;Hoster_Frey;Merianne_Frey;Robert_Brax_(son_of_Flement);Walder_Brax;Jon_Brax;Tysane_Frey;Walda_Frey_(daughter_of_Lothar);Emberlei_Frey;Leana_Frey
Janei Lannister,Janei_Lannister,Kevan_Lannister,Dorna_Swyft,,,,House_Lannister,Kevan_Lannister;Dorna_Swyft;Lancel_Lannister;Willem_Lannister;Martyn_Lannister;Tytos_Lannister;Jeyne_Marbrand;Tywin_Lannister;Joanna_Lannister;Emmon_Frey;Genna_Lannister;Tygett_Lannister;Darlessa_Marbrand;Gerion_Lannister;Briony;Cersei_Lannister;Jaime_Lannister;Tyrion_Lannister;Sansa_Stark;Tyrek_Lannister;Ermesande_Hayford;Joy_Hill;Joffrey_Baratheon;Myrcella_Baratheon;Tommen_Baratheon;Amerei_Frey
Janna Tyrell,Janna_Tyrell,Luthor_Tyrell,,Jon_Fossoway,,,House_Tyrell;House_Fossoway_of_New_Barrel,Luthor_Tyrell;Jon_Fossoway;Mace_Tyrell;Mina_Tyrell;Margaery_Tyrell;Joffrey_Baratheon;Sansa_Stark;Tyrion_Lannister;Kevan_Lannister;Meredyth_Crane;Cersei_Lannister;Horas_Redwyne;Hobber_Redwyne;Gormon_Tyrell;Garth_Tyrell;Moryn_Tyrell;Alerie_Hightower;Paxter_Redwyne;Garse_Flowers;Garrett_Flowers;Luthor_Tyrell_(son_of_Moryn);Elyn_Norridge;Leo_Tyrell_(son_of_Moryn);Willas_Tyrell;Garlan_Tyrell;Leonette_Fossoway;Desmera_Redwyne;Lia_Serry;Theodore_Tyrell;Medwick_Tyrell;Olene_Tyrell;Leo_Blackbar;Loras_Tyrell;Renly_Baratheon;Elinor_Tyrell;Luthor_Tyrell_(son_of_Theodore);Tommen_Baratheon;Quentin_Tyrell;Normund_Tyrell;Victor_Tyrell;Olymer_Tyrell;Lysa_Meadows;Jon_Bulwer;Victaria_Tyrell;Leo_Tyrell_(son_of_Victor);Alys_Beesbury;Raymund_Tyrell;Rickard_Tyrell;Megga_Tyrell;Alysanne_Bulwer;Alla_Tyrell;Leona_Tyrell;Lyonel_Tyrell_(son_of_Leo);Lucas_Tyrell;Lorent_Tyrell
Janos Slynt,Janos_Slynt,,,,,Morros_Slynt;Jothos_Slynt;Danos_Slynt,City_Watch_of_King's_Landing;House_Slynt;Night's_Watch,Morros_Slynt;Jothos_Slynt;Danos_Slynt;Manly_Stokeworth;Jon_Arryn;Robert_I_Baratheon;Stannis_Baratheon;Petyr_Baelish;Eddard_Stark;Cersei_Lannister;Joffrey_Baratheon;Varly;Barristan_Selmy;Ilyn_Payne;Tywin_Lannister;Tyrion_Lannister;Jacelyn_Bywater;Varys;Renly_Baratheon;Bowen_Marsh;Mance_Rayder;Jeor_Mormont;Pycelle;Allar_Deem;Jon_Snow;Alliser_Thorne;Glendon_Hewett;Rattleshirt;Qhorin_Halfhand;Aemon_Targaryen_(son_of_Maekar_I);Cotter_Pyke;Denys_Mallister;Samwell_Tarly;Donal_Noye;Sansa_Stark;Hobb;Eddison_Tollett;Shella_Whent;Qarl_Corbray;Robert_Redwyne;Daemon_Targaryen;Luthor_Largent;Perkin_the_Flea;Lucas_Leygood;Adrian_Thorne;Addam_Marbrand;Osfryd_Kettleblack;Humfrey_Waters;Jaime_Lannister;Mace_Tyrell;Kevan_Lannister;Mathis_Rowan;Paxter_Redwyne;High_Septon_(Tyrion's);Oberyn_Martell;Doran_Martell
Janyce Hunter,Janyce_Hunter,,,Edwyn_Frey,Walder_Frey_(son_of_Ryman),Walda_Frey_(daughter_of_Edwyn),House_Hunter;House_Frey,Edwyn_Frey;Walder_Frey_(son_of_Ryman);Walda_Frey_(daughter_of_Edwyn);Merrett_Frey;Ryman_Frey;Eon_Hunter;Gilwood_Hunter;Eustace_Hunter;Harlan_Hunter
Jaqen H'ghar,Jaqen_H'ghar,,,,,,House_Lorch;Brave_Companions;Faceless_Men,Yoren;Arya_Stark;Rorge;Eddard_Stark;Biter;Amory_Lorch;Chiswyck;Gregor_Clegane;Layna;Harren_Hoare;Weese;Tywin_Lannister;Amabel;Vargo_Hoat;Robett_Glover;Aenys_Frey;Roose_Bolton;Harwin;Ternesio_Terys;Alchemist;Pate_(novice);Walgrave;Samwell_Tarly;Plague_face;Joffrey_Baratheon;Syrio_Forel;Ghost_of_High_Heart;Balon_Greyjoy;Spotted_Pate
Jar Han,Jar_Han,Jar_Har,,,,,,Jar_Joq;Jar_Har
Jar Har,Jar_Har,,,,,Jar_Joq;Jar_Han,,Jar_Joq;Jar_Han
Jar Joq,Jar_Joq,Jar_Har,,,,,,Jar_Har;Jar_Han
