ID,name,community,primary_house,region
Titus_Peake_(son_of_Unwin),Titus Peake (son of Unwin),2,House_Peake,Reach
Tobbot,Tobbot,11,House_Clegane,Westerlands
Tobho_Mott,Tobho Mott,5,House_Baratheon_of_King's_Landing,Crownlands
Todder,Todder,5,Night's_Watch,Order
Todric,Todric,5,,
Toefinger,Toefinger,5,Mance_Rayder,Beyond_the_Wall
Togosh,Togosh,7,,
Tom_of_Sevenstreams,Tom of Sevenstreams,4,Brotherhood_without_banners,Outlaw
Tom_the_Strummer,Tom the Strummer,3,,
TomToo,TomToo,5,House_Stark,North
Tom_Barleycorn,Tom Barleycorn,5,Night's_Watch,Order
Tom_Costayne,Tom Costayne,7,House_Costayne,Reach
Tom_Flowers,Tom Flowers,2,House_Caswell,Reach
Tom_Tanglebeard,Tom Tanglebeard,2,Blacks,Crownlands
Tom_Tangletongue,Tom Tangletongue,2,Blacks,Crownlands
Tom_Tidewood,Tom Tidewood,14,House_Greyjoy,Iron_Islands
Tom_Turnip,Tom Turnip,3,House_Targaryen,Crownlands
Toman,Toman,12,Citadel,Order
Tomard,Tomard,5,House_Stark,North
Tomarro,Tomarro,5,,
Tommard_Heddle,Tommard Heddle,1,House_Blackfyre,Crownlands
Tommen_Baratheon,Tommen Baratheon,12,House_Lannister,Westerlands
Tommen_Costayne,Tommen Costayne,12,House_Costayne,Reach
Tommen_Costayne_(knight),Tommen Costayne (knight),7,House_Costayne,Reach
Tommen_Tully,Tommen Tully,9,House_Tully,Riverlands
Torbert,Torbert,12,Faith_of_the_Seven,Order
Toregg,Toregg the Tall,5,Mance_Rayder,Beyond_the_Wall
Torgen_Oakheart,Torgen Oakheart,3,House_Oakheart,Reach
Torghen_Flint,Torghen Flint,5,House_Flint_of_the_mountains,
Torgold_Tollett,Torgold Tollett,13,House_Tollett,Vale
Torgon_Greyiron,Torgon Greyiron,14,,
Torman_Peake,Torman Peake,7,Golden_Company,Sellsword
Tormo_Fregar,Tormo Fregar,5,House_Fregar,
Tormund,Tormund,5,Mance_Rayder,Beyond_the_Wall
Toron_Greyjoy,Toron Greyjoy,2,House_Greyjoy,Iron_Islands
Torrek,Torrek,12,Stone_Crows,Beyond_the_Wall
Torreo_Haen,Torreo Haen,2,House_Haen,
Torrhen_Karstark,Torrhen Karstark,4,House_Karstark,North
Torrhen_Manderly,Torrhen Manderly,2,House_Manderly,North
Torrhen_Stark,Torrhen Stark,3,,
Torrhen_Stark_(son_of_Edric),Torrhen Stark (son of Edric),2,House_Stark,North
Torwold_Browntooth,Torwold Browntooth,14,,
Torwyn_Greyjoy,Torwyn Greyjoy,14,House_Greyjoy,Iron_Islands
Torwynd,Torwynd,5,Mance_Rayder,Beyond_the_Wall
Tothmure,Tothmure,12,Citadel,Order
Tregar,Tregar,4,House_Lannister,Westerlands
Tregar_Ormollen,Tregar Ormollen,7,,
Tremond_Gargalen,Tremond Gargalen,12,House_Gargalen,Dorne
Trianna,Trianna,7,Elephants_(Volantis),
Tristan_Rivers,Tristan Rivers,7,Golden_Company,Sellsword
Tristan_Vance,Tristan Vance,2,Blacks,Crownlands
Tristifer_Botley,Tristifer Botley,14,House_Botley,Iron_Islands
Tristifer_IV_Mudd,Tristifer IV Mudd,13,,
Tristifer_V_Mudd,Tristifer V Mudd,7,,
Tristifer_Wayn,Tristifer Wayn,3,House_Wayn,
Triston_of_Tally_Hill,Triston of Tally Hill,8,House_Sunglass,Crownlands
Triston_Massey,Triston Massey,3,House_Massey,Crownlands
Triston_Sunderland,Triston Sunderland,8,House_Sunderland,Vale
Black_Trombo,Black Trombo,2,Blacks,Crownlands
Trystane_Martell,Trystane Martell,12,House_Martell,Dorne
Trystane_Truefyre,Trystane Truefyre,2,House_Targaryen,Crownlands
Tuffleberry,Tuffleberry,4,House_Whent,Riverlands
Lord_Tully_(father_of_Hoster),Lord Tully (father of Hoster),4,House_Tully,Riverlands
Lord_Tully_(successor_of_Medgar),Lord Tully (successor of Medgar),1,House_Tully,Riverlands
Tumberjon,Tumberjon,5,Night's_Watch,Order
Tumco_Lho,Tumco Lho,7,,
Turnip,Turnip,5,House_Stark,North
Turquin,Turquin,12,Citadel,Order
Two_female_puppeteers,Two female puppeteers,12,,
Two-headed_girl,Two-headed girl,7,House_of_Qaggaz,
Two_Swords_(sellsword),Two Swords (sellsword),7,Golden_Company,Sellsword
Ty,Ty,5,Night's_Watch,Order
Tya_Lannister,Tya Lannister,12,House_Baratheon,Stormlands
Tyanna_of_the_Tower,Tyanna of the Tower,3,House_Targaryen,Crownlands
Tybald,Tybald,5,Citadel,Order
Tybero_Istarion,Tybero Istarion,7,Second_Sons,Sellsword
Tybolt_Lannister,Tybolt Lannister,1,House_Lannister,Westerlands
Tycho_Nestoris,Tycho Nestoris,14,Iron_Bank_of_Braavos,
Tyene_Sand,Tyene Sand,12,House_Martell,Dorne
Tygett_Lannister,Tygett Lannister,1,House_Lannister,Westerlands
Tyland_Lannister,Tyland Lannister,2,House_Lannister,Westerlands
Tyler_Hill,Tyler Hill,3,House_Lannister,Westerlands
Tyler_Norcross,Tyler Norcross,2,House_Norcross,Reach
Tyler_Teague,Tyler Teague,9,,
Tymond_Lannister,Tymond Lannister,3,House_Lannister,Westerlands
Tymor,Tymor,5,House_Greyjoy,Iron_Islands
Tyrek_Lannister,Tyrek Lannister,12,House_Lannister,Westerlands
Tyrion_Lannister,Tyrion Lannister,12,House_Lannister,Westerlands
Tyrion_Tanner,Tyrion Tanner,12,House_Stokeworth,Crownlands
Tyroshi_sellsword,Tyroshi sellsword,4,House_Lannister,Westerlands
Tysane_Frey,Tysane Frey,4,House_Frey,Riverlands
Tysha,Tysha,12,House_Lannister,Westerlands
Tyshara_Lannister,Tyshara Lannister,2,House_Lannister,Westerlands
Tyta_Frey,Tyta Frey,4,House_Frey,Riverlands
Tytos_Blackwood,Tytos Blackwood,4,House_Blackwood,Riverlands
Tytos_Brax,Tytos Brax,4,House_Brax,Westerlands
Tytos_Frey,Tytos Frey,4,House_Frey,Riverlands
Tytos_Lannister,Tytos Lannister,1,House_Lannister,Westerlands
Tytos_Lannister's_first_mistress,Tytos Lannister's first mistress,1,House_Lannister,Westerlands
Tytos_Lannister's_second_mistress,Tytos Lannister's second mistress,12,House_Lannister,Westerlands
Tywald_Lannister,Tywald Lannister,1,House_Lannister,Westerlands
Tywell_II_Lannister,Tywell II Lannister,4,,
Tywin_Frey,Tywin Frey,4,House_Frey,Riverlands
Tywin_Lannister,Tywin Lannister,12,House_Lannister,Westerlands
Uhlan,Uhlan,7,Second_Sons,Sellsword
Ulf,Ulf,12,Moon_Brothers,
Ulf_the_Ill,Ulf the Ill,5,House_Greyjoy,Iron_Islands
Ulf_White,Ulf White,2,Blacks,Crownlands
Uller,Uller,14,House_Greyjoy,Iron_Islands
Lord_Uller_(husband_of_Nymeria),Lord Uller (husband of Nymeria),10,House_Uller,Dorne
Ulmer,Ulmer,5,Night's_Watch,Order
Ulwyck_Uller,Ulwyck Uller,12,House_Uller,Dorne
Umar,Umar,12,Moon_Brothers,
Umfred,Umfred,12,House_Baelish,Vale
Umma,Umma,5,House_of_Black_and_White,
Ummet,Ummet,2,House_Targaryen,Crownlands
Unella,Unella,12,Faith_of_the_Seven,Order
Unwin_Peake,Unwin Peake,2,House_Peake,Reach
Urek_Ironmaker,Urek Ironmaker,14,House_Ironmaker,Iron_Islands
Urho_the_Unwashed,Urho the Unwashed,7,Pirates,
Urragon_III_Greyiron,Urragon III Greyiron,14,,
Urragon_IV_Greyiron,Urragon IV Greyiron,14,,
Urras_Greyiron,Urras Greyiron,14,,
Urrathon_IV_Goodbrother,Urrathon IV Goodbrother,14,,
Urrathon_Night-Walker,Urrathon Night-Walker,7,,
Urreg,Urreg,11,,
Urrigon_Greyjoy,Urrigon Greyjoy,14,House_Greyjoy,Iron_Islands
Urron_Greyiron,Urron Greyiron,14,,
Ursula_Upcliff,Ursula Upcliff,13,House_Upcliff,Vale
Urswyck,Urswyck,12,Brave_Companions,Sellsword
Urzen,Urzen,5,House_Greyjoy,Iron_Islands
Uther_Peake,Uther Peake,3,House_Peake,Reach
Uther_Shett,Uther Shett,5,House_Shett_of_Gulltown,
Utherydes_Wayn,Utherydes Wayn,4,House_Tully,Riverlands
Uthor,Uthor,5,Citadel,Order
Uthor_of_the_High_Tower,Uthor of the High Tower,0,,
Uthor_Uller,Uthor Uller,3,House_Uller,Dorne
Uthor_Underleaf,Uthor Underleaf,1,,
Utt,Utt,4,Brave_Companions,Sellsword
Vaegon_Targaryen,Vaegon Targaryen,3,House_Targaryen,Crownlands
Vaella_Targaryen_(daughter_of_Aenys_I),Vaella Targaryen (daughter of Aenys I),3,House_Targaryen,Crownlands
Vaella_Targaryen_(daughter_of_Daeron),Vaella Targaryen (daughter of Daeron),1,House_Targaryen,Crownlands
Vaellyn,Vaellyn,11,Citadel,Order
Vaemond_Velaryon,Vaemond Velaryon,2,House_Velaryon,Crownlands
Lord_Vaith_(father_of_Cassella),Lord Vaith (father of Cassella),1,House_Vaith,Dorne
Val,Val,5,Mance_Rayder,Beyond_the_Wall
Valaena_Velaryon,Valaena Velaryon,3,House_Velaryon,Crownlands
Valarr_Targaryen,Valarr Targaryen,1,House_Targaryen,Crownlands
Valena_Toland,Valena Toland,12,House_Toland,Dorne
Valerion_Targaryen,Valerion Targaryen,3,House_Targaryen,Crownlands
Lord_Vance,Lord Vance,4,House_Vance_of_Wayfarer's_Rest,
Varamyr,Varamyr,5,Mance_Rayder,Beyond_the_Wall
Vardis_Egen,Vardis Egen,5,House_Egen,Vale
Vargo_Hoat,Vargo Hoat,4,Brave_Companions,Sellsword
Varly,Varly,5,House_Stark,North
Varys,Varys,12,House_Targaryen,Crownlands
Vayon_Poole,Vayon Poole,5,House_Stark,North
Veiled_Lady,Veiled Lady,5,,
Veron_Greyjoy,Veron Greyjoy,2,House_Greyjoy,Iron_Islands
Vickon_Botley,Vickon Botley,14,House_Botley,Iron_Islands
Vickon_Greyjoy,Vickon Greyjoy,3,House_Greyjoy,Iron_Islands
Victaria_Tyrell,Victaria Tyrell,12,House_Tyrell,Reach
Victarion_Greyjoy,Victarion Greyjoy,14,House_Greyjoy,Iron_Islands
Victarion_Greyjoy's_third_wife,Victarion Greyjoy's third wife,14,House_Greyjoy,Iron_Islands
Victor_the_Valiant,Victor the Valiant,3,House_Royce,Vale
Victor_Risley,Victor Risley,2,House_Risley,Reach
Victor_Tyrell,Victor Tyrell,4,House_Tyrell,Reach
Victor_Velaryon,Victor Velaryon,3,House_Velaryon,Crownlands
Violante,Violante,3,Faith_of_the_Seven,Order
Violet,Violet,4,,
Visenya_Targaryen,Visenya Targaryen,3,House_Targaryen,Crownlands
Visenya_Targaryen_(daughter_of_Daemon),Visenya Targaryen (daughter of Daemon),2,House_Targaryen,Crownlands
Viserra_Targaryen,Viserra Targaryen,3,House_Targaryen,Crownlands
Viserys_Plumm,Viserys Plumm,12,House_Plumm,Westerlands
Viserys_Targaryen,Viserys Targaryen,7,House_Targaryen,Crownlands
Viserys_I_Targaryen,Viserys I Targaryen,2,House_Targaryen,Crownlands
Viserys_II_Targaryen,Viserys II Targaryen,2,House_Targaryen,Crownlands
Viserys_Targaryen_(son_of_Aenys_I),Viserys Targaryen (son of Aenys I),3,House_Targaryen,Crownlands
Vogarro,Vogarro,7,Elephants_(Volantis),
Vorian_Dayne,Vorian Dayne,10,,
Vulture_King_(Aenys_I),Vulture King (Aenys I),3,,
Vulture_King_(Jaehaerys_I),Vulture King (Jaehaerys I),3,,
Vulture_King_(Aegon_II),Vulture King (Aegon II),2,,
Vulture_King_(Daeron_II),Vulture King (Daeron II),1,,
Vylarr,Vylarr,4,House_Lannister,Westerlands
Vyman,Vyman,4,Citadel,Order
Lord_Vyrwel,Lord Vyrwel,1,House_Vyrwel,Reach
Waif,Waif,5,Faceless_Men,Essos
Walda_Frey_(daughter_of_Edwyn),Walda Frey,4,House_Frey,Riverlands
Walda_Frey_(daughter_of_Lothar),Walda Frey,4,House_Frey,Riverlands
Walda_Frey_(daughter_of_Walton),Walda Frey,4,House_Frey,Riverlands
Walda_Frey_(daughter_of_Merrett),Walda Frey,4,House_Frey,Riverlands
Walda_Rivers_(daughter_of_Aemon),Walda Rivers,4,House_Frey,Riverlands
Walder_Frey_(son_of_Jammos),Walder Frey,5,House_Frey,Riverlands
Walder_Frey_(son_of_Ryman),Walder Frey,4,House_Frey,Riverlands
Walder_Frey_(son_of_Merrett),Walder Frey,5,House_Frey,Riverlands
Walder_Frey_(son_of_Emmon),Walder Frey,4,House_Frey,Riverlands
Walder_Frey,Walder Frey,4,House_Frey,Riverlands
Walder_Rivers,Walder Rivers,4,House_Frey,Riverlands
Walderan_Tarbeck,Walderan Tarbeck,1,House_Tarbeck,Westerlands
Waldon_Wynch,Waldon Wynch,14,House_Wynch,Iron_Islands
Walgrave,Walgrave,11,Citadel,Order
Wallace_Massey,Wallace Massey,5,House_Massey,Crownlands
Wallace_Waynwood,Wallace Waynwood,12,House_Waynwood,Vale
Wallen,Wallen,5,Night's_Watch,Order
Walter_Brownhill,Walter Brownhill,2,House_Baratheon,Stormlands
Walter_Whent,Walter Whent,7,House_Whent,Riverlands
Walter_Wyl,Walter Wyl,3,House_Wyl,Dorne
Steelshanks_Walton,Steelshanks Walton,4,House_Bolton,North
Walton_Stark_(son_of_Brandon),Walton Stark,3,House_Stark,North
Walton_Towers,Walton Towers,3,House_Towers_of_Harrenhal,
Waltyr_Frey,Waltyr Frey,5,House_Frey,Riverlands
Walys_Flowers,Walys Flowers,5,House_Hightower,Reach
Walys_Mooton,Walys Mooton,2,House_Mooton,Riverlands
Ward_of_Gyles_Rosby,Ward of Gyles Rosby,12,House_Rosby,Crownlands
Warren,Warren,4,,
Warrick_Manderly,Warrick Manderly,3,House_Manderly,North
Warryn_Beesbury,Warryn Beesbury,12,House_Beesbury,Reach
Blue_Bard,Blue Bard,12,House_Tyrell,Reach
Wat_(Night's_Watch),Wat (Night's Watch),4,Night's_Watch,Order
Wat_(orphan),Wat (orphan),12,Crossroads_inn,
Wat_(sailor),Wat (sailor),5,,
Wat_(Standfast),Wat (Standfast),1,House_Osgrey,Reach
Wat_Barleycorn,Wat Barleycorn,1,House_Osgrey,Reach
Wat_the_Hewer,Wat the Hewer,3,Faith_of_the_Seven,Order
Wat_the_Tanner,Wat the Tanner,2,,
Wet_Wat,Wet Wat,1,House_Osgrey,Reach
Whitesmile_Wat,Whitesmile Wat,4,House_Lannister,Westerlands
Wate,Wate,1,House_Targaryen,Crownlands
Watkyn,Watkyn,7,Golden_Company,Sellsword
Watt_of_Long_Lake,Watt of Long Lake,5,Night's_Watch,Order
Waymar_Royce,Waymar Royce,5,House_Royce,Vale
Wayn_(guard),Wayn,5,House_Stark,North
Weasel,Weasel,11,,
Webber,Webber,7,Windblown,Sellsword
Weeper,Weeper,5,Mance_Rayder,Beyond_the_Wall
Weese,Weese,4,House_Whent,Riverlands
Wenda,Wenda,4,Kingswood_Brotherhood,
Wendamyr,Wendamyr,14,Citadel,Order
Wendel_Frey,Wendel Frey,4,House_Frey,Riverlands
Wendel_Manderly,Wendel Manderly,4,House_Manderly,North
Wendell_Webber,Wendell Webber,1,House_Webber,Reach
Wendello_Qar_Deeth,Wendello Qar Deeth,7,Pureborn,
Wendeyne,Wendeyne,12,Gate_(playhouse),
Werlag,Werlag,5,House_Greyjoy,Iron_Islands
Wex_Pyke,Wex Pyke,5,House_Botley,Iron_Islands
Whalen_Frey,Whalen Frey,4,House_Frey,Riverlands
Wick_Whittlestick,Wick Whittlestick,5,Night's_Watch,Order
Widow_of_the_waterfront,Widow of the waterfront,7,,
Widower,Widower,7,Stormcrows,Sellsword
Wilbert,Wilbert,4,,
Wilbert_Osgrey,Wilbert Osgrey,1,House_Osgrey,Reach
Will,Will,5,Night's_Watch,Order
Treb,Treb,1,House_Osgrey,Reach
Will_(orphan),Will (orphan),12,,
Will_(squire),Will (squire),1,,
Will_Bean,Will Bean,1,House_Osgrey,Reach
Fletcher_Will,Fletcher Will,4,,
Hookface_Will,Hookface Will,8,House_Baratheon_of_Dragonstone,Crownlands
Will_the_Stork,Will the Stork,12,,
Will_of_the_Woods,Will of the Woods,7,Windblown,Sellsword
Will_Cole,Will Cole,2,Golden_Company,Sellsword
Will_Humble,Will Humble,14,House_Humble,
Will_Short,Will Short,5,,
Willam,Willam,12,,
Willam_the_Wanderer,Willam the Wanderer,3,Faith_of_the_Seven,Order
Willam_the_Wasp,Willam the Wasp,3,House_Smallwood,Riverlands
Willam_Dustin,Willam Dustin,5,House_Dustin,North
Willam_Royce,Willam Royce,2,House_Royce,Vale
Willam_Stackspear,Willam Stackspear,2,House_Stackspear,Westerlands
Willam_Stafford,Willam Stafford,3,,
Willam_Stark,Willam Stark,8,House_Stark,North
Willam_Wells,Willam Wells,7,House_Wells_(Dorne),
Willam_Whistler,Willam Whistler,3,Aegon_Targaryen_(son_of_Aenys_I),
Willam_Wythers,Willam Wythers,12,House_Wythers,Reach
Willamen_Frey,Willamen Frey,4,House_Frey,Riverlands
Willas_Tyrell,Willas Tyrell,12,House_Tyrell,Reach
Willem_Darry,Willem Darry,7,House_Darry,Riverlands
Willem_Lannister,Willem Lannister,4,House_Lannister,Westerlands
Willem_Wylde,Willem Wylde,1,House_Wylde,Stormlands
William_Mooton,William Mooton,12,House_Mooton,Riverlands
Willis_Fell,Willis Fell,2,House_Fell,Stormlands
Willis_Wode,Willis Wode,4,House_Wode,Riverlands
Willit,Willit,12,House_Swyft,Westerlands
Willow_(daughter_of_Aegon_IV),Willow (daughter of Aegon IV),2,Faith_of_the_Seven,Order
Willow_Pound-Stone,Willow Pound-Stone,2,,
Willow_Witch-eye,Willow Witch-eye,5,Mance_Rayder,Beyond_the_Wall
Willow_Heddle,Willow Heddle,12,Brotherhood_without_banners,Outlaw
Lord_Willum,Lord Willum,12,House_Willum,Reach
Wine_merchant,Wine merchant,7,,
Wisewoman's_daughter,Wisewoman's daughter,5,,
Wolmer,Wolmer,1,House_Webber,Reach
Woth,Woth,11,,
Wulfe,Wulfe,14,House_Greyjoy,Iron_Islands
Wulfgar_Hoare,Wulfgar Hoare,14,,
Wun_Weg_Wun_Dar_Wun,Wun Weg Wun Dar Wun,5,,
Wyl_(guard),Wyl,5,House_Stark,North
Wyl_the_Whittler,Wyl the Whittler,4,,
Wyl_Waynwood,Wyl Waynwood,1,House_Waynwood,Vale
Lord_Wyl_(conquest_of_Dorne),Lord Wyl (conquest of Dorne),1,House_Wyl,Dorne
Wyl_of_Wyl,Wyl of Wyl,3,House_Wyl,Dorne
Wyland_Wyl,Wyland Wyl,2,House_Wyl,Dorne
Wylis_Manderly,Wylis Manderly,4,House_Manderly,North
Wylla,Wylla,5,House_Dayne,Dorne
Wylla_Fenn,Wylla Fenn,1,House_Fenn,
Wylla_Manderly,Wylla Manderly,4,House_Manderly,North
Wyman_Manderly,Wyman Manderly,4,House_Manderly,North
Wyman_Webber,Wyman Webber,1,House_Webber,Reach
Wynafryd_Manderly,Wynafryd Manderly,4,House_Manderly,North
Wynton_Stout,Wynton Stout,5,House_Stout,North
Xandarro_Xhore,Xandarro Xhore,8,,
Xaro_Xhoan_Daxos,Xaro Xhoan Daxos,7,Thirteen,
Xhobar_Qhoqua,Xhobar Qhoqua,4,House_Qhoqua,
Xhondo_Dhoru,Xhondo Dhoru,5,,
Yandel,Yandel,1,Citadel,Order
Yandry,Yandry,7,House_Targaryen,Crownlands
Yezzan_zo_Qaggaz,Yezzan zo Qaggaz,7,Yunkai,Essos
Ygon_Farwynd,Ygon Farwynd,14,House_Farwynd_of_the_Lonely_Light,
Ygon_Oldfather,Ygon Oldfather,5,Mance_Rayder,Beyond_the_Wall
Ygritte,Ygritte,5,Mance_Rayder,Beyond_the_Wall
Yna,Yna,5,Happy_Port,
Ynys_Yronwood,Ynys Yronwood,7,House_Yronwood,Dorne
Yohn_Farwynd,Yohn Farwynd,14,House_Farwynd_of_the_Lonely_Light,
Yohn_Royce,Yohn Royce,5,House_Royce,Vale
Yorbert_Royce,Yorbert Royce,2,House_Royce,Vale
Yoren,Yoren,11,Night's_Watch,Order
Yorick_V_Yronwood,Yorick V Yronwood,10,,
Yorkel,Yorkel,1,House_Targaryen,Crownlands
Yorko_Terys,Yorko Terys,5,,
Yormwell,Yormwell,1,Citadel,Order
Yorwyck_VI_Royce,Yorwyck VI Royce,13,,
Ysabel,Ysabel,3,Faith_of_the_Seven,Order
Ysabel_Staunton,Ysabel Staunton,2,House_Staunton,Crownlands
Ysilla,Ysilla,7,House_Targaryen,Crownlands
Ysilla_Royce,Ysilla Royce,5,House_Royce,Vale
Yurkhaz_zo_Yunzak,Yurkhaz zo Yunzak,7,House_of_Yunzak,
Zahrina,Zahrina,7,,
Zei,Zei,5,,
Zekko,Zekko,7,,
Zharaq_zo_Loraq,Zharaq zo Loraq,7,House_of_Loraq,Essos
Zhoe_Blanetree,Zhoe Blanetree,4,House_Frey,Riverlands
Zollo,Zollo,12,Brave_Companions,Sellsword
