ID,name,community,primary_house,community_dominant_house,agrees_with_community
Mina_Tyrell,Mina Tyrell,0,House_Tyrell,House_Martell,False
Minisa_Whent,Minisa Whent,13,House_Whent,House_Frey,False
Mirri_Maz_Duur,Mirri Maz Duur,7,Lhazareen,House_Targaryen,False
Missandei,Missandei,7,House_Targaryen,House_Targaryen,True
Moelle,Moelle,0,Faith_of_the_Seven,House_Martell,False
Mohor,Mohor,0,House_Bracken,House_Martell,False
Mollander,Mollander,11,Citadel,Citadel,True
Mollono_Yos_Dob,Mollono Yos Dob,7,House_Targaryen,House_Targaryen,True
Mollos,Mollos,4,Citadel,Citadel,True
Monford_Velaryon,Monford Velaryon,12,House_Velaryon,House_Baratheon_of_Dragonstone,False
Monster,Monster,5,Free_Folk,Night's_Watch,False
Monterys_Velaryon,Monterys Velaryon,12,House_Velaryon,House_Baratheon_of_Dragonstone,False
Moon_(septon),Moon,3,Faith_of_the_Seven,House_Targaryen,False
Moon_Boy,Moon Boy,0,House_Baratheon_of_King's_Landing,House_Martell,False
Moonshadow,Moonshadow,5,,Night's_Watch,False
Moqorro,Moqorro,7,R'hllor,House_Targaryen,False
Mord,Mord,5,House_Arryn,Night's_Watch,False
Mordane,Mordane,0,Faith_of_the_Seven,House_Martell,False
Moredo_Prestayn,Moredo Prestayn,13,House_Prestayn,House_Frey,False
Moredo_Rogare,Moredo Rogare,2,House_Rogare,House_Stark,False
Moreo_Tumitis,Moreo Tumitis,0,,House_Martell,False
Morgan,Morgan,12,House_Baratheon_of_Dragonstone,House_Baratheon_of_Dragonstone,True
Morgan_Dunstable,Morgan Dunstable,14,,House_Targaryen,False
Morgan_Hightower,Morgan Hightower,3,House_Hightower,House_Targaryen,False
Morgan_Liddle,Morgan Liddle,8,House_Liddle,House_Greyjoy,False
Morgan_Wylde,Morgan Wylde,3,House_Wylde,House_Targaryen,False
Morgarth,Morgarth,0,House_Baelish,House_Martell,False
Morghaz_zo_Zherzyn,Morghaz zo Zherzyn,7,House_of_Zherzyn,House_Targaryen,False
Morgil_Hastwyck,Morgil Hastwyck,14,House_Hastwyck,House_Targaryen,False
Morgo,Morgo,7,Yezzan_zo_Qaggaz,House_Targaryen,False
Moriah_Qorgyle,Moriah Qorgyle,2,House_Qorgyle,House_Stark,False
Morion_Martell,Morion Martell,3,House_Martell,House_Targaryen,False
Lady_Mormont_(wife_of_Alaric_Stark),Lady Mormont (wife of Alaric Stark),3,House_Mormont,House_Targaryen,False
Morna_White_Mask,Morna White Mask,5,Mance_Rayder,Night's_Watch,False
Moro,Moro,7,,House_Targaryen,False
Morosh_the_Myrman,Morosh the Myrman,12,House_Baratheon_of_Dragonstone,House_Baratheon_of_Dragonstone,True
Morra,Morra,0,House_Martell,House_Martell,True
Morrec,Morrec,0,House_Lannister,House_Martell,False
Morros_Slynt,Morros Slynt,0,House_Slynt,House_Martell,False
Mors_Manwoody,Mors Manwoody,0,House_Manwoody,House_Martell,False
Mors_Martell,Mors Martell,10,House_Martell,Rhoynar,False
Mors_Martell_(brother_of_Doran),Mors Martell,0,House_Martell,House_Martell,True
Mors_Umber,Mors Umber,5,House_Umber,Night's_Watch,False
Mortimer_Boggs,Mortimer Boggs,14,House_Boggs,House_Targaryen,False
Morton_Caron,Morton Caron,3,House_Caron,House_Targaryen,False
Morton_Waynwood,Morton Waynwood,0,House_Waynwood,House_Martell,False
Morya_Frey,Morya Frey,13,House_Frey,House_Frey,True
Moryn_Tyrell,Moryn Tyrell,11,House_Tyrell,Citadel,False
Moslander_of_Yore,Moslander of Yore,2,Blacks,House_Stark,False
Mossador,Mossador,7,Unsullied,House_Targaryen,False
Mother_Mole,Mother Mole,5,Mance_Rayder,Night's_Watch,False
Motho,Motho,7,,House_Targaryen,False
Mudge_(brotherhood),Mudge,13,Brotherhood_without_banners,House_Frey,False
Mullin,Mullin,5,Citadel,Night's_Watch,False
Mully,Mully,5,Night's_Watch,Night's_Watch,True
Munda,Munda,5,Mance_Rayder,Night's_Watch,False
Munkun,Munkun,2,Citadel,House_Stark,False
Murch,Murch,13,,House_Frey,False
Murch_(Winterfell),Murch,5,House_Stark,Night's_Watch,False
Murenmure,Murenmure,8,Citadel,House_Greyjoy,False
Murmison,Murmison,3,Faith_of_the_Seven,House_Targaryen,False
Mushroom,Mushroom,2,House_Targaryen,House_Stark,False
Mya_Rivers,Mya Rivers,14,,House_Targaryen,False
Mya_Stone,Mya Stone,5,House_Royce_of_the_Gates_of_the_Moon,Night's_Watch,False
Mya_Stone's_mother,Mya Stone's mother,5,,Night's_Watch,False
Mycah,Mycah,13,House_Baratheon_of_King's_Landing,House_Frey,False
Mychel_Redfort,Mychel Redfort,5,House_Redfort,Night's_Watch,False
Mylenda_Caron,Mylenda Caron,13,House_Caron,House_Frey,False
Myles,Myles,0,Citadel,House_Martell,False
Myles_(squire),Myles,13,House_Tully,House_Frey,False
Myles_Hightower,Myles Hightower,2,House_Hightower,House_Stark,False
Myles_Manwoody,Myles Manwoody,0,House_Manwoody,House_Martell,False
Myles_Mooton,Myles Mooton,7,House_Mooton,House_Targaryen,False
Myles_Smallwood,Myles Smallwood,3,House_Smallwood,House_Targaryen,False
Myles_Toyne,Myles Toyne,7,House_Toyne,House_Targaryen,False
Myranda_Lefford,Myranda Lefford,13,House_Lefford,House_Frey,False
Myranda_Royce,Myranda Royce,5,House_Royce_of_the_Gates_of_the_Moon,Night's_Watch,False
Lord_Myre,Lord Myre,8,House_Myre,House_Greyjoy,False
Myrcella_Baratheon,Myrcella Baratheon,0,House_Baratheon_of_King's_Landing,House_Martell,False
Myria_Jordayne,Myria Jordayne,0,House_Jordayne,House_Martell,False
Myriah_Martell,Myriah Martell,14,House_Martell,House_Targaryen,False
Myriah_Stark,Myriah Stark,2,House_Stark,House_Stark,True
Myriame_Manderly,Myriame Manderly,14,House_Manderly,House_Targaryen,False
Myrielle_Lannister,Myrielle Lannister,13,House_Lannister,House_Frey,False
Myrielle_Peake,Myrielle Peake,2,House_Peake,House_Stark,False
Myrio_Myrakis,Myrio Myrakis,7,Windblown,House_Targaryen,False
Myrio_Myrakis's_cousin,Myrio Myrakis's cousin,7,Windblown,House_Targaryen,False
Myrmadora_Haen,Myrmadora Haen,2,House_Haen,House_Stark,False
Myrmello,Myrmello,13,,House_Frey,False
Myros,Myros,3,Citadel,House_Targaryen,False
Myrtle,Myrtle,5,Mance_Rayder,Night's_Watch,False
Mysaria,Mysaria,2,Blacks,House_Stark,False
Naerys_Targaryen,Naerys Targaryen,14,House_Targaryen,House_Targaryen,True
Nage,Nage,13,House_Bolton,House_Frey,False
Naggle,Naggle,0,,House_Martell,False
Nail,Nail,7,Second_Sons,House_Targaryen,False
Nan,Nan,5,House_Stark,Night's_Watch,False
Narbert,Narbert,0,Faith_of_the_Seven,House_Martell,False
Narbert_Grandison,Narbert Grandison,5,House_Grandison,Night's_Watch,False
Narbo,Narbo,13,,House_Frey,False
Narha_Otherys,Narha Otherys,14,House_Otherys,House_Targaryen,False
Nate,Nate,0,House_Martell,House_Martell,True
Ned_(ferryman),Ned,14,,House_Targaryen,False
Ned_Bean,Ned Bean,2,House_Targaryen,House_Stark,False
Ned_Woods,Ned Woods,12,House_Woods,House_Baratheon_of_Dragonstone,False
Nestor_Royce,Nestor Royce,5,House_Royce_of_the_Gates_of_the_Moon,Night's_Watch,False
Nettles,Nettles,2,Blacks,House_Stark,False
Nettles_(free_folk),Nettles (free folk),5,,Night's_Watch,False
Night's_King,Night's King,5,Night's_Watch,Night's_Watch,True
Nightingale_(courtesan),Nightingale (courtesan),5,,Night's_Watch,False
Nissa_Nissa,Nissa Nissa,12,,House_Baratheon_of_Dragonstone,False
Noho_Dimittis,Noho Dimittis,0,Iron_Bank_of_Braavos,House_Martell,False
Nolla,Nolla,13,,House_Frey,False
Norbert_Vance,Norbert Vance,13,House_Vance_of_Atranta,House_Frey,False
Norjen,Norjen,8,Drowned_men,House_Greyjoy,False
Norman_Hightower,Norman Hightower,3,House_Hightower,House_Targaryen,False
Norne_Goodbrother,Norne Goodbrother,8,House_Goodbrother_of_Shatterstone,House_Greyjoy,False
Norren,Norren,11,Citadel,Citadel,True
Norren_(House_Mooton),Norren (House Mooton),2,Citadel,House_Stark,False
Notch,Notch,13,Brotherhood_without_banners,House_Frey,False
Nurse,Nurse,7,House_of_Qaggaz,House_Targaryen,False
Nute,Nute,8,House_Greyjoy,House_Greyjoy,True
Nyessos_Vhassar,Nyessos Vhassar,7,Elephants_(Volantis),House_Targaryen,False
Nymella_Toland,Nymella Toland,0,House_Toland,House_Martell,False
Nymeria,Nymeria,10,Rhoynar,Rhoynar,True
Nymeria_(direwolf),Nymeria (direwolf),13,House_Stark,House_Frey,False
Nymeria_Sand,Nymeria Sand,0,House_Martell,House_Martell,True
Nymor_Martell,Nymor Martell,3,House_Martell,House_Targaryen,False
Nysterica,Nysterica,0,Faith_of_the_Seven,House_Martell,False
Obara_Sand,Obara Sand,0,House_Martell,House_Martell,True
Obara_Sand's_mother,Obara Sand's mother,0,,House_Martell,False
Obella_Sand,Obella Sand,0,House_Martell,House_Martell,True
Oberyn_Martell,Oberyn Martell,0,House_Martell,House_Martell,True
Ogo,Ogo,7,,House_Targaryen,False
Old_Grey_Gull,Old Grey Gull,8,Drowned_God,House_Greyjoy,False
Old_Pate,Old Pate,13,,House_Frey,False
Old_Tattersalt,Old Tattersalt,5,Night's_Watch,Night's_Watch,True
Olenna_Redwyne,Olenna Redwyne,0,House_Redwyne,House_Martell,False
Ollidar,Ollidar,3,Citadel,House_Targaryen,False
Ollidor,Ollidor,0,Faith_of_the_Seven,House_Martell,False
Ollo_Lophand,Ollo Lophand,5,Night's_Watch,Night's_Watch,True
Olyvar_Frey,Olyvar Frey,13,House_Frey,House_Frey,True
Olyvar_Martell,Olyvar Martell,0,House_Martell,House_Martell,True
Olyvar_Oakheart,Olyvar Oakheart,14,House_Oakheart,House_Targaryen,False
Olyver_Bracken,Olyver Bracken,3,House_Bracken,House_Targaryen,False
Omer_Blackberry,Omer Blackberry,12,House_Blackberry,House_Baratheon_of_Dragonstone,False
Ondrew_Locke,Ondrew Locke,13,House_Locke,House_Frey,False
One-eyed_crone,One-eyed crone,7,Dosh_khaleen,House_Targaryen,False
Oppo,Oppo,0,,House_Martell,False
Orbelo,Orbelo,13,,House_Frey,False
Ordello,Ordello,7,,House_Targaryen,False
Orell,Orell,5,Mance_Rayder,Night's_Watch,False
Orland_of_Oldtown,Orland of Oldtown,5,House_Baratheon_of_King's_Landing,Night's_Watch,False
Orlos,Orlos,7,,House_Targaryen,False
Ormond_(knight),Ormond,13,,House_Frey,False
Ormond_Yronwood,Ormond Yronwood,0,House_Yronwood,House_Martell,False
Ormund_Baratheon,Ormund Baratheon,7,House_Baratheon,House_Targaryen,False
Ormund_Hightower,Ormund Hightower,2,House_Hightower,House_Stark,False
Ormund_Wylde,Ormund Wylde,12,House_Wylde,House_Baratheon_of_Dragonstone,False
Orryn_Baratheon,Orryn Baratheon,3,House_Baratheon,House_Targaryen,False
Orson_Stone,Orson Stone,7,Windblown,House_Targaryen,False
Orton_Merryweather,Orton Merryweather,0,House_Merryweather,House_Martell,False
Orwyle,Orwyle,2,Citadel,House_Stark,False
Orys_Baratheon,Orys Baratheon,3,House_Baratheon,House_Targaryen,False
Osbert_Serry,Osbert Serry,8,House_Serry,House_Greyjoy,False
Oscar_Tully,Oscar Tully,2,House_Tully,House_Stark,False
Osfryd_Kettleblack,Osfryd Kettleblack,0,House_Kettleblack,House_Martell,False
Osgood_III_Shett,Osgood III Shett,1,,House_Tully,False
Osha,Osha,5,House_Stark,Night's_Watch,False
Osmund_Kettleblack,Osmund Kettleblack,0,House_Kettleblack,House_Martell,False
Osmund_Strong,Osmund Strong,3,House_Strong,House_Targaryen,False
Osmund_Tyrell,Osmund Tyrell,4,House_Tyrell,Citadel,False
Osmynd,Osmynd,13,Faith_of_the_Seven,House_Frey,False
Osney_Kettleblack,Osney Kettleblack,0,House_Kettleblack,House_Martell,False
Osric_Umber,Osric Umber,2,House_Umber,House_Stark,False
Orphan_Oss,Orphan Oss,5,Night's_Watch,Night's_Watch,True
Ossifer_Lipps,Ossifer Lipps,5,House_Lipps,Night's_Watch,False
Ossifer_Plumm,Ossifer Plumm,0,House_Plumm,House_Martell,False
Ossy,Ossy,5,House_Royce_of_the_Gates_of_the_Moon,Night's_Watch,False
Oswald_Wode,Oswald Wode,2,House_Wode,House_Stark,False
Oswell_I_Arryn,Oswell I Arryn,13,,House_Frey,False
Oswell_Kettleblack,Oswell Kettleblack,0,House_Kettleblack,House_Martell,False
Oswell_Whent,Oswell Whent,7,House_Whent,House_Targaryen,False
Oswyck,Oswyck,3,Faith_of_the_Seven,House_Targaryen,False
Othell_Yarwyck,Othell Yarwyck,5,House_Yarwyck,Night's_Watch,False
Otho_Bracken,Otho Bracken,14,House_Bracken,House_Targaryen,False
Othor,Othor,5,Night's_Watch,Night's_Watch,True
Otter_Gimpknee,Otter Gimpknee,8,,House_Greyjoy,False
Otto_Hightower,Otto Hightower,2,House_Hightower,House_Stark,False
Ottomore,Ottomore,13,Citadel,House_Frey,False
Ottyn_Wythers,Ottyn Wythers,5,House_Wythers,Night's_Watch,False
Owain_Bourney,Owain Bourney,2,House_Bourney,House_Stark,False
Owen_the_Oaf,Owen the Oaf,5,Night's_Watch,Night's_Watch,True
Owen_(brother_of_Meribald),Owen,0,,House_Martell,False
Owen_(knight),Owen,5,,Night's_Watch,False
Owen_Bush,Owen Bush,3,House_Bush,House_Targaryen,False
Owen_Costayne,Owen Costayne,2,House_Costayne,House_Stark,False
Owen_Fossoway,Owen Fossoway,2,House_Fossoway_of_Cider_Hall,House_Stark,False
Owen_Inchfield,Owen Inchfield,0,House_Inchfield,House_Martell,False
Owen_Merryweather,Owen Merryweather,0,House_Merryweather,House_Martell,False
Owen_Norrey,Owen Norrey,13,House_Norrey,House_Frey,False
Oznak_zo_Pahl,Oznak zo Pahl,7,House_of_Pahl,House_Targaryen,False
Paezhar_zo_Myraq,Paezhar zo Myraq,7,House_of_Myraq,House_Targaryen,False
Palla,Palla,5,House_Stark,Night's_Watch,False
Parmen_Crane,Parmen Crane,0,House_Crane,House_Martell,False
Parquello_Vaelaros,Parquello Vaelaros,7,,House_Targaryen,False
Lord_Parren,Lord Parren,3,House_Parren,House_Targaryen,False
Patchface,Patchface,12,House_Baratheon,House_Baratheon_of_Dragonstone,False
Pate_(novice),Pate (novice),11,Citadel,Citadel,True
Pate_(orphan),Pate (orphan),0,,House_Martell,False
Pate_(ranger),Pate (ranger),5,Night's_Watch,Night's_Watch,True
Pate_(whipping_boy),Pate (whipping boy),0,House_Baratheon_of_King's_Landing,House_Martell,False
Pate_the_Woodcock,Pate the Woodcock,3,Kingsguard,House_Targaryen,False
Pate_(Standfast),Pate (Standfast),14,House_Osgrey,House_Targaryen,False
Pate_of_the_Blue_Fork,Pate of the Blue Fork,13,House_Frey,House_Frey,True
Pate_of_Fairmarket,Pate of Fairmarket,9,,House_Blackwood,False
Pate_of_Lancewood,Pate of Lancewood,13,,House_Frey,False
Pate_of_Longleaf,Pate of Longleaf,2,Blacks,House_Stark,False
Pate_of_Mory,Pate of Mory,13,,House_Frey,False
Pate_of_Shermer's_Grove,Pate of Shermer's Grove,13,,House_Frey,False
Pater,Pater,3,Faith_of_the_Seven,House_Targaryen,False
Patrek_Mallister,Patrek Mallister,13,House_Mallister,House_Frey,False
Patrek_of_King's_Mountain,Patrek of King's Mountain,5,House_Baratheon_of_Dragonstone,Night's_Watch,False
Paxter_Redwyne,Paxter Redwyne,0,House_Redwyne,House_Martell,False
Patrice_Hightower,Patrice Hightower,3,House_Hightower,House_Targaryen,False
Patricia_Redwyne,Patricia Redwyne,2,House_Redwyne,House_Stark,False
Lord_Peake_(father_of_Unwin),Lord Peake (father of Unwin),2,House_Peake,House_Stark,False
Pearse_Caron,Pearse Caron,14,House_Caron,House_Targaryen,False
Penny,Penny,7,Second_Sons,House_Targaryen,False
Perestan,Perestan,4,Citadel,Citadel,True
Perianne_Moore,Perianne Moore,3,House_Moore,House_Targaryen,False
Perkin_Follard,Perkin Follard,12,House_Follard,House_Baratheon_of_Dragonstone,False
Perkin_the_Flea,Perkin the Flea,2,Trystane_Truefyre,House_Stark,False
Perra_Frey,Perra Frey,13,House_Frey,House_Frey,True
Perra_Royce,Perra Royce,13,House_Royce,House_Frey,False
Perros_Blackmont,Perros Blackmont,0,House_Blackmont,House_Martell,False
Lord_Perryn,Lord Perryn,2,House_Perryn,House_Stark,False
Perwyn_Frey,Perwyn Frey,13,House_Frey,House_Frey,True
Peter_Plumm,Peter Plumm,13,House_Plumm,House_Frey,False
Petyr_Baelish,Petyr Baelish,0,House_Baelish,House_Martell,False
Petyr_Frey,Petyr Frey,13,House_Frey,House_Frey,True
Petyr_Mallister,Petyr Mallister,9,House_Mallister,House_Blackwood,False
Petyr_Piper,Petyr Piper,2,House_Piper,House_Stark,False
Phario_Forel,Phario Forel,13,,House_Frey,False
Philip_Foote,Philip Foote,0,House_Foote,House_Martell,False
Philip_Plumm,Philip Plumm,13,House_Plumm,House_Frey,False
Pia,Pia,13,House_Whent,House_Frey,False
Pimply_squire,Pimply squire,13,House_Sarsfield,House_Frey,False
Pinchbottom_Pate,Pinchbottom Pate,14,,House_Targaryen,False
Lady_Piper_(wife_of_Quellon_Greyjoy),Lady Piper (wife of Quellon Greyjoy),8,House_Piper,House_Greyjoy,False
Pisswater_prince,Pisswater prince,0,House_Targaryen,House_Martell,False
Plague_face,Plague face,13,Faceless_Men,House_Frey,False
Plummer,Plummer,14,House_Ashford,House_Targaryen,False
Podrick_Payne,Podrick Payne,0,House_Payne,House_Martell,False
Pollitor,Pollitor,0,Alchemists'_Guild,House_Martell,False
Polliver,Polliver,13,House_Clegane,House_Frey,False
Pono,Pono,7,Drogo's_khalasar,House_Targaryen,False
Porridge,Porridge,12,House_Baratheon_of_Dragonstone,House_Baratheon_of_Dragonstone,True
Porther,Porther,5,House_Stark,Night's_Watch,False
Portifer_Woodwright,Portifer Woodwright,0,House_Woodwright,House_Martell,False
Poul_Pemford,Poul Pemford,13,House_Pemford,House_Frey,False
Poxy_Tym,Poxy Tym,5,House_Stark,Night's_Watch,False
Praed,Praed,13,,House_Frey,False
Prendahl_na_Ghezn,Prendahl na Ghezn,7,Stormcrows,House_Targaryen,False
Prentys_Tully,Prentys Tully,3,House_Tully,House_Targaryen,False
Preston_Greenfield,Preston Greenfield,0,House_Greenfield,House_Martell,False
Priscella_Hogg,Priscella Hogg,2,House_Hogg,House_Stark,False
Prudence_Celtigar,Prudence Celtigar,3,House_Celtigar,House_Targaryen,False
Prunella_Celtigar,Prunella Celtigar,3,House_Celtigar,House_Targaryen,False
Puckens,Puckens,0,House_Lannister,House_Martell,False
Pudding,Pudding,14,,House_Targaryen,False
Puddingfoot,Puddingfoot,13,Brotherhood_without_banners,House_Frey,False
Pyat_Pree,Pyat Pree,7,Undying_Ones,House_Targaryen,False
Pycelle,Pycelle,0,Citadel,House_Martell,False
Pycelle's_serving_girl,Pycelle's serving girl,0,Pycelle,House_Martell,False
Pyg,Pyg,0,Brave_Companions,House_Martell,False
Pykewood_Peake,Pykewood Peake,7,Golden_Company,House_Targaryen,False
Pylos,Pylos,12,Citadel,House_Baratheon_of_Dragonstone,False
Pynto,Pynto,13,Pynto's,House_Frey,False
Pypar,Pypar,5,Night's_Watch,Night's_Watch,True
Pytho_Malanon,Pytho Malanon,7,,House_Targaryen,False
Qalen,Qalen,8,Citadel,House_Greyjoy,False
Qarl_the_Maid,Qarl the Maid,8,House_Greyjoy,House_Greyjoy,True
Qarl_the_Thrall,Qarl the Thrall,8,,House_Greyjoy,False
Qarl_Corbray,Qarl Corbray,3,House_Corbray,House_Targaryen,False
Qarl_Correy,Qarl Correy,2,House_Velaryon,House_Stark,False
Qarlton_Chelsted,Qarlton Chelsted,7,House_Chelsted,House_Targaryen,False
Qavo_Nogarys,Qavo Nogarys,7,,House_Targaryen,False
Qezza_Galare,Qezza Galare,7,House_of_Galare,House_Targaryen,False
Qhorin_Halfhand,Qhorin Halfhand,5,Night's_Watch,Night's_Watch,True
Qhorin_Volmark,Qhorin Volmark,3,House_Volmark,House_Targaryen,False
Qhorwyn_Hoare,Qhorwyn Hoare,9,,House_Blackwood,False
Qoren_Martell,Qoren Martell,2,House_Martell,House_Stark,False
Lord_Commander_Qorgyle,Lord Commander Qorgyle,5,House_Qorgyle,Night's_Watch,False
Qos,Qos,0,,House_Martell,False
Qotho,Qotho,7,Drogo,House_Targaryen,False
Quaithe,Quaithe,7,,House_Targaryen,False
Quaro,Quaro,7,Drogo,House_Targaryen,False
Queen_o'_whores,Queen o' whores,13,House_Frey,House_Frey,True
Queen_Whore,Queen Whore,7,,House_Targaryen,False
Quellon_Botley,Quellon Botley,8,House_Botley,House_Greyjoy,False
Quellon_Greyjoy,Quellon Greyjoy,8,House_Greyjoy,House_Greyjoy,True
Quellon_Humble,Quellon Humble,8,House_Humble,House_Greyjoy,False
Quenn,Quenn,12,Mance_Rayder,House_Baratheon_of_Dragonstone,False
Quent,Quent,5,House_Stark,Night's_Watch,False
Quenten_Banefort,Quenten Banefort,13,House_Banefort,House_Frey,False
Quenton_Corbray,Quenton Corbray,2,House_Corbray,House_Stark,False
Quenton_Greyjoy,Quenton Greyjoy,8,House_Greyjoy,House_Greyjoy,True
Quenton_Greyjoy_(cousin),Quenton Greyjoy (cousin),8,House_Greyjoy,House_Greyjoy,True
Quenton_Hightower,Quenton Hightower,0,House_Hightower,House_Martell,False
Quenton_Qoherys,Quenton Qoherys,3,House_Qoherys,House_Targaryen,False
Quentyn_Ball,Quentyn Ball,14,House_Ball,House_Targaryen,False
Quentyn_Blackwood,Quentyn Blackwood,14,House_Blackwood,House_Targaryen,False
Quentyn_Martell,Quentyn Martell,7,House_Martell,House_Targaryen,False
Quhuru_Mo,Quhuru Mo,5,,Night's_Watch,False
Quickfinger,Quickfinger,14,House_Blackfyre,House_Targaryen,False
Quill,Quill,13,,House_Frey,False
Quincy_Cox,Quincy Cox,13,House_Cox,House_Frey,False
Quort,Quort,5,Mance_Rayder,Night's_Watch,False
Qyburn,Qyburn,0,Citadel,House_Martell,False
Qyle,Qyle,13,,House_Frey,False
Qyle_Corbray,Qyle Corbray,1,,House_Tully,False
Qyle_Martell,Qyle Martell,2,House_Martell,House_Stark,False
Racallio_Ryndoon,Racallio Ryndoon,2,Kingdom_of_the_Three_Daughters,House_Stark,False
Rafe,Rafe,14,,House_Targaryen,False
Rafford,Rafford,13,House_Clegane,House_Frey,False
Ragnor_Pyke,Ragnor Pyke,8,House_Greyjoy,House_Greyjoy,True
Ragwyle,Ragwyle,5,Mance_Rayder,Night's_Watch,False
Rainbow_Knight,Rainbow Knight,0,,House_Martell,False
Rakharo,Rakharo,7,Drogo,House_Targaryen,False
Ralf_(Limper),Ralf,8,,House_Greyjoy,False
Ralf_(Lordsport),Ralf,8,,House_Greyjoy,False
Ralf_(Shepherd),Ralf,8,,House_Greyjoy,False
Ralf_Kenning,Ralf Kenning,5,House_Kenning_of_Harlaw,Night's_Watch,False
Ralf_Stonehouse,Ralf Stonehouse,8,House_Stonehouse,House_Greyjoy,False
Ralph_Buckler,Ralph Buckler,0,House_Buckler,House_Martell,False
Ramsay_Snow,Ramsay Snow,5,House_Bolton,Night's_Watch,False
Randa,Randa,13,,House_Frey,False
Randyll_Tarly,Randyll Tarly,0,House_Tarly,House_Martell,False
Rast,Rast,5,Night's_Watch,Night's_Watch,True
Rat_Cook,Rat Cook,13,Night's_Watch,House_Frey,False
"The_Rat,_the_Hawk,_and_the_Pig","The Rat, the Hawk, and the Pig",14,,House_Targaryen,False
Rattleshirt,Rattleshirt,5,Mance_Rayder,Night's_Watch,False
